bookID,authors,average_rating,language_code,text_reviews_count
34262,Dave Barry-Ridley Pearson-Greg Call,4.03,eng,4227
34264,Geraldine McCaughrean-Scott M. Fischer,3.54,eng,351
34266,Peter Walsh,3.85,eng,666
34268,J.M. Barrie-Michael Hague,4.08,eng,5191
34270,Spider Robinson,4.31,eng,88
34284,Diana Wynne Jones,4.21,en-US,383
34287,Diana Wynne Jones,3.88,eng,81
34288,Diana Wynne Jones,3.66,en-US,121
34295,Maeve Binchy,3.6,eng,992
34296,Maeve Binchy,3.96,eng,79
34298,Maeve Binchy,3.64,en-US,58
34299,Maeve Binchy,3.59,eng,49
34301,Maeve Binchy,3.79,en-US,442
34303,Maeve Binchy,3.9,eng,292
34306,Maeve Binchy,3.95,ger,1
34307,Maeve Binchy-Wendy Shea,3.54,en-US,27
34308,Maeve Binchy,3.9,eng,12
34310,Maeve Binchy,3.92,eng,653
34312,Maeve Binchy,3.9,eng,366
34318,J.K. Rowling,4.47,eng,12
34319,George E. Stanley-Guy Francis,4.33,eng,0
34320,George E. Stanley-Guy Francis,3.65,eng,0
34321,Ron Roy-John Steven Gurney,4.06,eng,11
34324,Ron Roy-John Steven Gurney,3.99,en-US,68
34325,George E. Stanley-Guy Francis,4.08,en-US,1
34327,Judy Hall,4.4,spa,0
34343,Catherine de Zegher-Elisabeth Sussman,4.54,eng,6
34379,Dante Alighieri-John Ciardi,4.0,eng,13
34385,Dante Alighieri-Anthony M. Esolen,4.0,eng,22
34396,Richard  Adams,4.06,eng,8
34399,Bruce Fogle,4.1,eng,0
34407,William C. Davis,3.51,eng,37
34420,J.G. Passarella,3.72,eng,40
34426,Hayao Miyazaki-Diana Wynne Jones,4.4,eng,34
34427,Hayao Miyazaki-Diana Wynne Jones,4.4,eng,83
34435,Sophocles-Ruby Blondell,3.97,en-US,2
34436,Sophocles-David Grene-Richmond Lattimore,4.14,eng,6
34440,Thomas Mann-John E. Woods,4.08,eng,296
34443,Christopher Marlowe-David Wootton,3.79,eng,7
34444,Thomas Mann-T.J. Reed-H.T. Lowe-Porter,4.08,eng,15
34448,Hunter S. Thompson,3.57,eng,164
34449,Jun'ichirō Tanizaki-Edward G. Seidensticker,4.02,eng,414
34450,Jun'ichirō Tanizaki-Leiko Gotoda,4.02,por,4
34452,Brian L. Weiss,4.16,eng,1790
34459,George Lakoff-Mark  Johnson,4.09,eng,308
34460,Jun'ichirō Tanizaki-Howard Hibbett,3.65,eng,83
34462,Jun'ichirō Tanizaki-Anthony H. Chambers,3.69,en-GB,265
34463,Jun'ichirō Tanizaki-Howard Hibbett,3.85,eng,79
34472,Jun'ichirō Tanizaki-Anthony H. Chambers,3.67,eng,13
34473,Jun'ichirō Tanizaki-Edward G. Seidensticker-Thomas J. Harper-Charles Moore,4.1,eng,411
34480,Jun'ichirō Tanizaki,3.79,fre,2
34484,Terry Pratchett,4.29,eng,1657
34492,Terry Pratchett,4.25,eng,1174
34493,Terry Pratchett,3.49,eng,252
34494,Terry Pratchett,4.27,eng,2707
34495,Terry Pratchett,4.06,eng,189
34496,Terry Pratchett-Gray Jolliffe,3.83,eng,185
34497,Terry Pratchett,3.99,eng,4216
34498,Terry Pratchett-Олександ­р Михельсон,4.28,eng,826
34499,Terry Pratchett,3.89,eng,1159
34501,Terry Pratchett,4.31,eng,1219
34502,Terry Pratchett,4.04,eng,915
34503,Terry Pratchett-Paul Kidby,4.17,eng,480
34504,Terry Pratchett,4.13,eng,1792
34505,Terry Pratchett-Stephen Briggs-Paul Kidby,4.06,eng,18
34506,Terry Pratchett-Террі Пратчетт-Юлія Прокопець-Творча майстерня «Аґрафка»,3.97,eng,1892
34507,Terry Pratchett,4.02,eng,2069
34508,Stephen Briggs-Terry Pratchett,4.13,eng,175
34509,Terry Pratchett-Stephen Briggs-Tina Hannan-Paul Kidby,4.0,eng,141
34510,Terry Pratchett,3.94,eng,755
34514,Terry Pratchett-Josh Kirby,3.75,eng,13
34515,Terry Pratchett-Ian Stewart-Jack Cohen,3.94,eng,83
34517,Terry Pratchett,4.29,eng,1345
34518,Terry Pratchett,4.23,spa,51
34521,Terry Pratchett,3.71,eng,301
34524,Terry Pratchett-Melvyn Grant,4.11,eng,281
34528,Terry Pratchett,3.78,en-US,176
34529,Terry Pratchett,4.17,eng,751
34530,Terry Pratchett,4.33,eng,2
34532,Terry Pratchett,4.24,eng,1245
34534,Terry Pratchett,4.05,eng,907
34535,Terry Pratchett,4.21,en-US,24
34539,Terry Pratchett,4.38,en-US,109
34540,Terry Pratchett-Paul Kidby,4.17,eng,74
34541,Terry Pratchett,4.15,eng,705
34542,Terry Pratchett,3.91,eng,175
34544,Peter Milligan-Mike Allred-Paul Pope,3.97,eng,16
34545,Murray Sayle-Charles Flowers-Elliott Erwitt,4.7,en-GB,6
34547,Sean Callahan-Elliot Erwitt,3.73,eng,1
34548,Bruce Campbell,4.0,eng,709
34558,Robert  Hamburger,4.01,eng,116
34570,Harold Coyle,4.06,en-US,123
34578,Scott MacMillan-Katherine Kurtz,3.52,eng,8
34587,Tom Clancy,4.03,eng,10
34596,Clive Cussler-Dirk Cussler,3.9,eng,322
34600,Randy Alcorn,4.13,en-US,278
34601,Marie McSwigan-Mary Reardon,3.97,eng,461
34604,Robert Ludlum,3.89,eng,0
34605,Clive Barker,3.82,eng,331
34607,Clive Barker,3.82,eng,0
34612,Mark Harlan,3.83,eng,8
34627,Charles W. Sydnor Jr.,4.0,eng,7
34628,Peter Maurice Wright-Paul Greengrass,3.72,eng,22
34637,John Maddox Roberts,4.13,eng,22
34641,Sean McMullen,3.59,eng,11
34643,Leonard Wibberley,4.06,eng,2
34646,Damion Hunter,4.14,eng,4
34657,Avigdor Kahalani,4.18,eng,11
34658,Jonathan Parshall-Anthony Tully,4.4,eng,141
34662,Bob Madgic-William L. Crary-Adrian Esteban,3.77,en-US,73
34663,Dorothy Roberts,4.2,eng,10
34672,Caitlin Brennan,3.91,eng,12
34687,Francine Patterson-Ronald H. Cohn,4.3,eng,90
34706,Barry Chubin,2.62,eng,1
34708,W.E.B. Griffin,4.24,eng,31
34760,Robert Fulghum,4.03,eng,626
34762,Richard Shenkman,3.48,eng,14
34766,Robert Ludlum,3.62,en-GB,1
34768,Jonathan Ryder-Robert Ludlum,3.62,en-GB,0
34771,Larry Bond,4.0,en-US,2
34778,Anne Rice,3.99,eng,141
34779,Anne Rice-Tristan Murail,3.99,fre,12
34783,Rick Hicks-Kathy Hicks,3.36,eng,4
34789,R.F. Laird,4.25,eng,29
34791,Ken Grimwood,4.16,en-US,64
34806,Stephen King-Christel Wiemken,3.76,ger,2
34816,Radclyffe,4.2,eng,24
34819,Diana Palmer,4.02,eng,3
34833,Deb Stover,3.35,eng,0
34834,Rita Clay-Emily Doyle-Linda Shaw,4.0,eng,0
34835,Penny Jordan,2.63,eng,5
34842,Robert Ludlum,4.15,eng,0
34844,Greg Iles,3.99,eng,56
34852,Steve Allen,3.59,eng,8
34856,Larry McMurtry,4.48,eng,61
34858,Larry McMurtry,4.02,eng,28
34866,Jack Higgins-Ron Lesser,3.91,eng,84
34869,Leon Uris,3.84,eng,63
34871,Chris Ryall-Gabriel Rodríguez-Clive Barker,4.22,eng,64
34873,Clive Barker,4.05,eng,18
34881,Catherine Hapka,3.67,eng,0
34892,Karen A. Bale,2.77,eng,3
34895,Dan Birlew,4.14,eng,0
34897,Robert Jordan,4.25,eng,2398
34898,Ruth Stiles Gannett,4.1,eng,1445
34899,Ciruelo Cabral,4.18,eng,17
34901,Stephanie Rowe,3.98,en-US,76
34902,David Noonan,3.75,eng,7
34908,James A. Owen,3.87,en-US,886
34909,Alan Cohen,4.27,eng,16
34913,Terry Brooks,4.1,en-US,29
34914,Terry Brooks,4.02,eng,12
34915,Terry Brooks,3.96,eng,3
34916,Terry Brooks,4.1,eng,68
34917,Terry Brooks-Gerald Brom,4.31,eng,33
34918,Terry Brooks,4.26,en-GB,4
34919,Terry Brooks,4.02,eng,127
34920,Terry Brooks,3.66,ger,54
34921,Terry Brooks,3.77,eng,13
34922,Terry Brooks-Tony Westermayr,4.16,ger,0
34923,Terry Brooks,3.96,en-GB,2
34924,Terry Brooks-Rainer Gladys,3.96,eng,1
34925,Terry Brooks-Rainer Gladys,3.9,ger,0
34926,Terry Brooks,4.28,en-US,3
34935,Terry Brooks-Rainer Gladys,4.1,ger,0
34938,Terry Brooks,3.96,eng,0
34939,Lester del Rey-Terry Brooks,3.8,eng,8
34941,Terry Brooks-George Lucas,3.56,eng,433
34942,Terry Brooks,3.85,eng,121
34946,Terry Brooks-Erna Tom,3.74,ger,0
34948,Terry Brooks-Rosalie Guillaume,3.54,fre,1
34949,Terry Brooks,3.64,ger,0
34952,Terry Brooks,4.05,nl,0
34954,Terry Brooks-George  Wilson,4.05,eng,0
34956,Terry Brooks-Rainer Gladys,4.05,ger,1
34957,Terry Brooks-Mechthild Sandberg,3.46,ger,0
34963,Terry Brooks-George Lucas-Regina Winter,3.56,ger,3
34978,Og Mandino,4.2,eng,0
34985,Mary Walton,3.95,eng,10
34988,Terry Brooks,3.99,eng,247
34992,Oliver Ho-Jamel Akib-Alexandre Dumas-Arthur Pober,4.1,eng,30
35002,Spencer Johnson,3.78,eng,5
35046,Joe Kelly-Doug Mahnke-Tom Nguyen,3.66,en-GB,11
35047,Marc Andreyko-Javier Pina-Jesus Saiz-Brad Walker,3.9,eng,22
35048,Sabine C. Bauer,3.78,eng,27
35050,D.W. Buffa,3.78,en-US,0
35052,Terri Blackstock,4.35,eng,70
35054,Clive Cussler,3.96,eng,6
35056,Clive Cussler,3.96,en-US,33
35057,Robert Stock,3.43,en-US,0
35061,Sylvia Day-B.J. McCall-Sahara Kelly-Elisa Adams-Denise A. Agnew-Anna J. Evans,3.64,eng,8
35081,Mark Nesbitt,3.99,eng,2
35088,Jerry Seinfeld,3.63,eng,42
35090,Friedrich Dürrenmatt-John J. Neumaier-William Gillis,3.73,ger,74
35092,Norman Schwarzkopf-Peter Petre,4.04,eng,87
35100,James M. McPherson,4.34,eng,947
35106,Cecil Adams,4.19,eng,23
35108,Cecil Adams-Ed Zotti-Slug Signorino,4.22,eng,11
35109,Cecil Adams-Ed Zotti-Slug Signorino,4.25,eng,10
35110,Richard P. Feynman-Robert B. Leighton-Matthew L. Sands-Paul Davies,4.2,en-US,17
35111,Richard P. Feynman-Robert B. Leighton-Matthew L. Sands,4.61,eng,2
35112,Alan Dean Foster,3.73,en-US,21
35115,Alan Dean Foster,3.87,eng,25
35116,Alan Dean Foster,3.69,eng,0
35120,Alan Dean Foster,3.42,eng,3
35124,Alan Dean Foster,3.94,en-US,33
35125,Alan Dean Foster,4.09,eng,274
35126,Alan Dean Foster,3.95,en-US,46
35128,Alan Dean Foster,3.94,eng,25
35130,Alan Dean Foster,3.79,eng,16
35134,Alan Dean Foster,4.03,eng,28
35136,Alan Dean Foster,3.95,eng,64
35138,Alan Dean Foster,3.84,eng,0
35148,Alan Dean Foster-George Alec Effinger-Jack McDevitt-Nina Kiriki Hoffman-Mike Resnick-R.A. Lafferty-Tobias Grace-Laura Resnick-Margaret Ball-Ron Goulart-Mel Gilden-Edward Wellen-Wolfgang Jeschke-Greg Costikyan-Esther M. Friesner-Steve Rasnic Tem,3.88,eng,1
35149,Alan Dean Foster,3.52,eng,92
35151,Alan Dean Foster,3.86,eng,1
35159,Alan Dean Foster,3.61,en-US,7
35163,Alan Dean Foster,3.65,eng,0
35165,Alan Dean Foster,3.71,eng,0
35166,Alan Dean Foster-James Gurney,3.97,eng,12
35168,Alan Dean Foster,4.22,eng,0
35177,Alan Dean Foster-Tony Westermayr-Gert Rottenecker,3.25,ger,0
35178,Alan Dean Foster,3.33,eng,23
35180,Alan Dean Foster,3.57,eng,10
35183,Alan Dean Foster,3.81,eng,21
35199,Alan Dean Foster,3.86,eng,3
35204,Alan Dean Foster,3.25,eng,343
35206,Ryūnosuke Akutagawa-Jay Rubin-Haruki Murakami-Yoshihiro Tatsumi,4.13,eng,224
35210,Leil Lowndes,3.78,eng,651
35218,Lucille Colandro-Jared Lee-Skip Hinnant,3.87,eng,1
35220,Stephen Crane,3.23,eng,2583
35226,Oliver Ho-Jamel Akib-Arthur Pober-Stephen Crane,3.85,eng,7
35228,Robert Jordan-Charles Keegan,4.27,eng,5
35231,Robert Jordan,4.12,eng,1778
35234,Robert Jordan,3.83,eng,46
35236,Robert Jordan,3.78,en-GB,4
35239,Cynthia Lennon,3.84,en-US,15
35244,SparkNotes-Mary Wollstonecraft Shelley,3.47,eng,0
35246,Mary Wollstonecraft Shelley-Anca Munteanu,3.78,eng,3
35248,Gary Friedrich-Doug Moench-John Buscema-Mike Ploog-Val Mayerick,3.61,eng,7
35249,Mary Wollstonecraft Shelley,3.78,en-US,4
35252,Mary Wollstonecraft Shelley,3.78,en-US,3
35254,Theodore Roszak,3.55,eng,24
35255,Mary Wollstonecraft Shelley-Leonard Wolf-Christopher H. Bing,3.78,eng,6
35258,Christopher Bram,4.11,eng,48
35261,Mary Wollstonecraft Shelley,3.78,en-GB,4
35268,R. Gary Patterson-Jay Fox,3.73,eng,37
35270,Harpo Marx-Rowland Barber,4.4,eng,233
35283,Ray McAllister-Vicki McAllister,3.92,eng,13
35287,Sarah Mayberry,3.7,eng,44
35288,Sarah Mayberry,3.74,eng,34
35289,Robert Greene-Joost Elffers,4.3,en-US,335
35291,Marc Eliot,3.85,eng,91
35292,Starr Smith-Walter Cronkite,3.92,eng,54
35295,Michael Munn,3.95,eng,31
35306,Tim Winton,3.86,eng,499
35308,Stuart Woods,3.88,en-US,258
35313,Paramahansa Yogananda,4.44,spa,0
35324,John G. Fuller,3.48,en-US,6
35329,Babette Rothschild,4.27,eng,40
35332,Karen Kingsbury-Gary Smalley,4.42,eng,380
35334,Mary Balogh,4.08,eng,342
35335,Sue William Silverman,4.1,en-US,61
35347,Christopher Pike,3.66,eng,61
35348,Sandra Benítez,3.6,eng,97
35349,Linda Lay Shuler,4.03,eng,144
35350,Shauna Singh Baldwin,3.9,eng,145
35352,Maggie Shayne,4.25,eng,15
35365,Judith McNaught,3.95,eng,240
35368,Teresa Medeiros,3.88,eng,191
35400,James Luceno-David West Reynolds-Ryder Windham,4.34,eng,38
35402,Daniel  Wallace-Ryder Windham,4.34,eng,18
35404,James Luceno-Kerrie Dougherty-Simon Beecroft-Kristin Lund-Hans Jenssen-Richard Chasemore,4.3,eng,8
35406,Michael Littlefield,4.62,eng,2
35407,Ann Margaret Lewis-Helen Keier-Chris Trevas-William O'Connor,4.16,eng,10
35409,Daniel  Wallace-Mark Chiarello-Tommy Lee Edwards-John Van Fleet,4.3,eng,13
35412,Troy Denning,3.49,eng,53
35413,Welles Hartley-Davide Fabbri-Christian Dalla Vecchia,3.8,eng,7
35414,Timothy Zahn,3.98,eng,270
35415,John Knoll-J.W. Rinzler,4.13,eng,9
35417,John Ostrander-W. Haden Blackman,3.85,eng,35
35419,J.W. Rinzler-Peter  Jackson,4.54,eng,89
35421,W. Haden Blackman,4.08,eng,7
35422,Wesley Martin-Frankie Frankeny,3.85,eng,14
35424,Bonnie Burton-Matt Busch-Tom Hodges,4.04,eng,11
35425,Thomas Andrews-Scott Allie,3.71,eng,9
35426,W. Haden Blackman-Ian Fullwood,4.1,eng,7
35427,John Jackson Miller-Travis Charest-Michael Atiyeh-Brian Ching-Travel Foreman,4.07,eng,94
35428,Stephen J. Sansweet-Peter Vilmur,4.48,eng,2
35429,Greg Keyes-J. Gregory Keyes,3.77,eng,64
35430,Drew Karpyshyn,4.27,eng,817
35431,John Ostrander-Welles Hartley-Jan Duursema,4.11,eng,25
35432,Robin  Davis-Frankie Frankeny,3.92,eng,55
35433,Daniel  Wallace-Michael Sutfin,3.96,eng,3
35434,George Lucas-Donald F. Glut-James Kahn,4.25,eng,126
35437,Dave Land-Peter David-Dave Cooper-Dan Jolley-Doug Wheatley-Tom Fowler-Kilian Plunkett-Sean Phillips-Ryder Windham-John Ostrander-Jan Duursema-Timothy Zahn-Darko Macan-Rich Handley-Igor Kordey-Ron Marz-Rich Hedden-Rick Leonardi-Claudio Castellini-Martin Egeland-Lovern Kindzierski-Chris Brunner-Peet Janes-Jim Woodring,3.89,eng,36
35439,David Levithan-Ryder Windham-Marc Cotta Vaz,3.14,eng,1
35440,John Ostrander-Jan Duursema,4.04,eng,18
35441,John Ostrander-Jan Duursema-Dan Parsons,4.09,eng,19
35448,Troy Denning,3.95,eng,105
35449,Aaron Allston,4.03,eng,93
35450,James Luceno-John Goodson-Robert E. Barnes,4.17,eng,15
35451,Terryl Whitlatch-Bob Carrau,4.42,eng,22
35454,Matthew Bortolin,4.03,eng,35
35455,Rob Williams-Michel Lacombe,3.94,eng,23
35456,Scott Allie-Ryan Benjamin-Curtis Arnold,3.8,eng,31
35458,Matthew Woodring Stover-George Lucas,4.13,eng,631
35459,Curtis Saxton-Hans Jenssen-Richard Chasemore,4.21,eng,4
35460,W. Haden Blackman-Matt Fillbach-Shawn Fillbach-Ronda Pattison-Mike Kennedy-Stewart McKenney-Rick Lacy-Dan Jackson-Michael David Thomas-Joshua Elliott,3.83,eng,8
35461,Matthew Woodring Stover,4.0,eng,124
35462,Ron Marz-Jeremy Barlow-Brandon Badeaux,3.51,eng,8
35465,Sean Stewart,3.88,eng,110
35470,Johnny Cash,3.96,eng,57
35474,Brian Copeland,4.04,eng,79
35475,Yosef A.A. Ben-Jochannan,4.56,eng,7
35476,Black Elk-John G. Neihardt,4.14,eng,419
35479,Eric Flint-David Weber-Mercedes Lackey-Dave Freer-Andrew Dennis-Virginia DeMarce-Loren K. Jones-S.L. Viehl-Anette M. Pedersen-Jonathan Cresswell-Scott Washburn-Deann Allen-Mike Turner-Greg Donahue-Walt Boyes-Jody Dorsett-K.D. Wentworth,3.89,eng,63
35481,Eric Flint-Andrew Dennis,3.75,eng,32
35484,Clyde Robert Bulla,3.67,eng,1
35485,Tom Arnett-Dick Stivers-Don Pendleton,3.67,eng,2
35488,Johnny Cash-Patrick   Carr,4.07,eng,548
35489,Michael Streissguth,3.79,eng,25
35491,Eric Bischoff-Jeremy Roberts,3.6,en-GB,58
35499,Amy Goldman Koss,3.87,eng,180
35514,Joseph Campbell-David Kudler,4.42,eng,17
35515,Joseph Campbell,4.22,en-GB,46
35519,Joseph Campbell-Bill Moyers,4.3,eng,1374
35539,Bob Spitz,4.15,eng,392
35543,Geoff Emerick-Howard Massey-Elvis Costello,4.25,eng,243
35547,Simon Wells,4.16,eng,13
35552,Steve Turner,4.18,eng,10
35553,Philip Norman,4.03,eng,124
35558,Alan Aldridge-The Beatles,4.25,eng,31
35561,Bruce Spizer,4.68,eng,0
35574,Chris Ingham,3.87,eng,4
35578,The Beatles,4.45,eng,0
35581,Peter     Brown-Steven Gaines-Anthony DeCurtis,4.09,eng,106
35602,Mark Hertsgaard,4.16,eng,44
35633,Mark Lewisohn-Peter  Guzzardi,4.38,eng,0
35652,Keith Badman-Keith Badman,4.53,eng,0
35655,Peter J. Smith,3.53,en-US,12
35656,David Quantick,3.59,eng,1
35666,Steve Turner,4.18,eng,90
35668,Hunter Davies,4.1,en-US,5
35669,Richard Buskin-Allan Kozinn,3.75,eng,2
35689,Maxwell Mackenzie,3.83,en-US,12
35690,Hunter Davies,4.1,eng,3
35710,Meredith Daneman,4.05,eng,18
35711,Thomas Lewis-Fari Amini-Richard Lannon,4.11,eng,408
35722,Howard F. Lyman-Glen Merzer,4.13,en-US,165
35724,Dan Millman,4.1,eng,1
35729,J.R. Ward,4.35,eng,5181
35733,Wayne G. Hammond-Douglas A. Anderson,4.44,eng,0
35735,J.R.R. Tolkien-Martin Shaw,4.15,eng,3
35738,Günter Grass-Michael Henry Heim,3.45,eng,52
35743,Günter Grass-Ralph Manheim,3.96,eng,894
35750,Marcel Proust-C.K. Scott Moncrieff-Terence Kilmartin-D.J. Enright,4.36,eng,58
35751,Marcel Proust,4.14,eng,1
35752,Lisa Scottoline,3.87,en-US,261
35757,Phyllis A. Bird,3.71,eng,0
35760,Nayantara Sahgal,2.93,eng,0
35781,Robert Todd Carroll,4.03,eng,11
35786,Mark Crispin Miller,3.56,eng,18
35787,Charles Mackay,3.89,eng,4
35790,Martin S. Fridson-Charles Mackay-Joseph de La Vega,3.91,en-GB,3
35792,Gustave Le Bon-Charles Mackay,3.94,eng,21
35801,James L. Stokesbury,3.65,eng,9
35805,Kathryn Lasky,3.9,eng,1209
35806,Kathryn Lasky,4.0,en-US,395
35807,Kathryn Lasky,4.07,eng,273
35810,Kathryn Lasky,3.79,eng,56
35811,Arthur C. Clarke,4.3,eng,121
35813,Arthur C. Clarke,3.68,eng,169
35814,Arthur C. Clarke,4.24,eng,19
35815,Arthur C. Clarke-Stephen Baxter,3.83,eng,147
35816,Arthur C. Clarke,3.55,eng,440
35819,Bram Stoker,2.89,eng,218
35822,Bram Stoker-Richard Dalby,3.49,eng,6
35825,David Goodis,3.72,en-US,25
35826,David Goodis-Adrian Wootton,3.69,en-US,21
35827,David Goodis-Adrian Wootton,3.64,en-US,38
35835,Alma Flor Ada-Leslie Tryon,4.12,en-US,0
35842,Helen Fielding,3.56,en-US,91
35846,Carolyn Keene,3.89,en-US,17
35848,Carolyn Keene,3.76,eng,11
35860,Stan Hoig-Nick Eggenhofer,3.43,eng,1
35868,Sandy Petersen,4.45,eng,2
35870,Masamune Shirow,4.18,eng,288
35871,Junichi Fujisaku,3.98,en-US,9
35875,Masamune Shirow,4.18,en-GB,3
35878,Masaki Yamada-Yuji Oniki-Carl Gustav Horn-Daigo Shinma-Keita Saeki-Mamoru Oshii-Shinji Maki,3.99,eng,3
35880,Cait London,3.79,en-US,21
35882,Cait London,4.12,eng,1
35886,Cait London,3.66,en-US,11
35888,Cait London,4.22,eng,2
35895,Robert Kanigher-Joe Kubert-Russ Heath-Mark Chiarello-Jerry Grandinetti-Irv Novack,4.56,eng,1
35896,Robert Kanigher-Bob Haney-Joe Kubert-Jerry Grandinetti,4.18,eng,1
35903,Joe Kubert,3.48,en-US,11
35907,Mine Yoshizaki,4.2,eng,1
35908,William Strunk Jr.-E.B. White,4.2,en-US,15
35921,David Weber,4.13,eng,1364
35924,Lawrence Watt-Evans,3.7,eng,16
35925,Phillip C. McGraw,3.55,en-US,73
35926,Phillip C. McGraw,3.55,en-US,13
35927,Martha Heineman Pieper-William J. Pieper,3.86,eng,10
35958,Amy Tan-Gretchen Schields,4.02,eng,54
35959,Amy Tan,3.98,eng,47
35975,Amy Tan-Joan Chen,3.98,eng,49
35977,Amy Tan,4.0,ger,0
35983,Debra Marquart,3.77,en-US,76
35986,Michael Syvanen-Clarence I. Kado,4.0,eng,0
35987,Lawrence Durrell,3.9,eng,2
35988,Lawrence Durrell,4.09,en-US,21
35991,Gordon Bowker,3.83,eng,7
35997,Anita Desai,3.68,eng,135
36002,Anita Desai,3.22,eng,11
36004,Anita Desai,3.35,eng,72
36005,Anita Desai,3.47,eng,45
36023,Kristian Fraga,4.28,eng,8
36025,Colin Wilson,4.08,eng,14
36028,Colin Wilson,3.92,eng,6
36047,Miguel de Cervantes Saavedra-John Macklin,4.2,eng,2
36048,Paul Burrell,3.62,eng,3
36058,James Ellroy,4.11,eng,273
36060,James Ellroy,3.48,eng,39
36062,James Ellroy-Art Cooper,3.59,en-US,48
36063,James Ellroy,3.52,eng,38
36064,James Ellroy,4.21,eng,604
36067,Nancy Bartholomew,3.69,eng,5
36071,Stephen R. Covey-A. Roger Merrill-Rebecca R. Merrill,4.09,eng,332
36072,Stephen R. Covey-Jim Collins,4.09,eng,6364
36075,Stephen R. Covey,4.15,en-US,5
36076,Stephen M.R. Covey,3.98,en-US,493
36085,Steven Johnson,3.49,en-US,460
36086,Steven Johnson,3.91,eng,2660
36128,Arthur C. Clarke,3.96,en-US,15
36137,Kim Newman,3.15,en-US,12
36140,David Neiwert,3.97,eng,5
36145,Jennifer Frantz-Robbin Cuddy-Thompson Brothers,4.14,eng,2
36154,William H. Keith Jr.,3.89,eng,6
36157,C.S. Friedman,3.89,en-US,198
36158,C.S. Friedman,3.88,eng,128
36159,C.S. Friedman,3.93,en-US,472
36160,C.S. Friedman,4.17,en-US,6
36161,C.S. Friedman,4.05,eng,94
36162,C.S. Friedman,4.04,en-US,182
36190,Elizabeth Lowell-Ann Maxwell,3.78,eng,62
36191,Elizabeth Lowell,3.78,eng,43
36193,Elizabeth Lowell,3.92,eng,26
36195,Elizabeth Lowell,3.93,en-US,73
36197,Ann Maxwell-Elizabeth Lowell,3.65,eng,48
36198,Elizabeth Lowell,3.98,en-US,65
36203,Joan Jonker,4.48,eng,7
36216,Jim  Murphy-John Manders,3.71,en-US,17
36233,William Easterly,3.96,spa,0
36244,Tim LaHaye-Bob Phillips,4.23,eng,70
36252,Anya Seton-Philippa Gregory,3.86,en-US,147
36253,Anya Seton-Philippa Gregory,4.08,en-US,317
36256,Anya Seton,3.69,eng,51
36259,Todd Gitlin,3.55,en-US,11
36260,Todd Gitlin,3.71,en-US,6
36261,Todd Gitlin,3.72,en-US,40
36262,Todd Gitlin,3.59,en-US,1
36264,Todd Gitlin,3.71,eng,0
36266,Joan Holub-Dana Regan,3.0,eng,0
36268,Joan Holub-Lynne Avril Cravath,3.48,en-US,11
36303,Stephen King,4.01,eng,20
36310,Edgar Allan Poe-J. Gerald Kennedy,4.3,eng,18
36311,Edgar Allan Poe-Gary Richard Thompson,4.26,en-US,13
36313,H.P. Lovecraft-Peter Straub,4.34,eng,173
36314,H.P. Lovecraft-Joyce Carol Oates,4.2,eng,133
36315,H.P. Lovecraft-August Derleth-Robert Bloch,4.31,eng,539
36316,H.P. Lovecraft-Lin Carter,4.12,eng,63
36317,H.P. Lovecraft-Barbara Hambly,4.3,eng,88
36319,Pat Harrigan-Brian  Wood-Jeremy McHugh,4.04,eng,9
36320,H.P. Lovecraft-James Turner-Clark Ashton Smith-Robert E. Howard-Frank Belknap Long-August Derleth-Robert Bloch-Henry Kuttner-Fritz Leiber-Brian Lumley-Ramsey Campbell-Colin Wilson-Joanna Russ-Karl Edward Wagner-Philip José Farmer-Stephen King-Richard A. Lupoff,4.2,eng,104
36321,H.P. Lovecraft-E. Hoffmann Price-Neil Gaiman,4.26,eng,143
36332,Carolyn Meyer,3.88,eng,11
36334,Carolyn Meyer,3.87,en-GB,190
36336,Carolyn Meyer,3.79,en-US,117
36338,Carolyn Meyer,3.76,eng,73
36340,Carolyn Meyer-Carme Camps Monf,3.7,spa,0
36348,Monte Cook,4.2,eng,1
36356,Lillian de la Torre,3.93,eng,3
36361,Lewis B. Namier-James Joll,3.12,eng,0
36368,Loree Lough,3.81,eng,1
36397,Candace Ward,3.95,eng,32
36399,Bob Blaisdell-Pat Ronson Stewart,4.5,eng,0
36402,Sarah Fielding-Candace Ward,2.62,eng,16
36421,Debra Hess,4.0,eng,0
36422,Debra Hess,3.83,eng,0
36423,Debra Hess,4.0,eng,0
36424,Debra Hess,4.0,eng,2
36425,Debra Hess,4.0,eng,0
36434,Kay Redfield Jamison,4.01,en-US,197
36435,Kay Redfield Jamison,4.05,en-US,21
36438,Frederick K. Goodwin-Kay Redfield Jamison,4.39,en-GB,3
36439,Kay Redfield Jamison-Angelica Bustamante de Simon,4.01,spa,0
36447,Paul J. Mikol-Dean Koontz-F. Paul Wilson-Sheri S. Tepper-Ray Garton,4.01,eng,4
36450,Raymond T. McNally,3.51,eng,25
36461,Larry Young-Damian Couceiro-Kieron Dwyer,3.0,eng,1
36475,Stephen Jay Gould,4.12,eng,172
36489,G. Edward White,3.67,eng,2
36505,James Robert Smith-Stephen Mark Rainey,3.47,eng,3
